region_code,weather_param,year,key,value
Sunshine,Sunshine,1960,DEC,50.0,
Sunshine,Sunshine,1960,WIN,45.9,
Sunshine,Sunshine,1960,SPR,10.9,
Sunshine,Sunshine,1960,SUM,63.5,
Sunshine,Sunshine,1960,AUT,52.7,
Sunshine,Sunshine,1960,ANN,90.9,
Sunshine,Sunshine,1961,JAN,40.1,
Sunshine,Sunshine,1961,FEB,59.9,
Sunshine,Sunshine,1961,MAR,41.5,
Sunshine,Sunshine,1961,APR,95.8,
Sunshine,Sunshine,1961,MAY,01.8,
Sunshine,Sunshine,1961,JUN,14.2,
Sunshine,Sunshine,1961,JUL,65.5,
Sunshine,Sunshine,1961,AUG,74.8,
Sunshine,Sunshine,1961,SEP,27.3,
Sunshine,Sunshine,1961,OCT,13.5,
Sunshine,Sunshine,1961,NOV,62.7,
Sunshine,Sunshine,1961,DEC,54.9,
Sunshine,Sunshine,1961,WIN,50.0,
Sunshine,Sunshine,1961,SPR,39.2,
Sunshine,Sunshine,1961,SUM,54.4,
Sunshine,Sunshine,1961,AUT,03.6,
Sunshine,Sunshine,1961,ANN,52.1,
Sunshine,Sunshine,1962,JAN,60.0,
Sunshine,Sunshine,1962,FEB,70.8,
Sunshine,Sunshine,1962,MAR,15.1,
Sunshine,Sunshine,1962,APR,51.0,
Sunshine,Sunshine,1962,MAY,63.0,
Sunshine,Sunshine,1962,JUN,38.2,
Sunshine,Sunshine,1962,JUL,30.6,
Sunshine,Sunshine,1962,AUG,54.3,
Sunshine,Sunshine,1962,SEP,16.6,
Sunshine,Sunshine,1962,OCT,05.4,
Sunshine,Sunshine,1962,NOV,42.0,
Sunshine,Sunshine,1962,DEC,65.9,
Sunshine,Sunshine,1962,WIN,85.7,
Sunshine,Sunshine,1962,SPR,29.2,
Sunshine,Sunshine,1962,SUM,23.1,
Sunshine,Sunshine,1962,AUT,64.0,
Sunshine,Sunshine,1962,ANN,12.8,
Sunshine,Sunshine,1963,JAN,61.2,
Sunshine,Sunshine,1963,FEB,72.0,
Sunshine,Sunshine,1963,MAR,01.2,
Sunshine,Sunshine,1963,APR,16.3,
Sunshine,Sunshine,1963,MAY,85.1,
Sunshine,Sunshine,1963,JUN,92.2,
Sunshine,Sunshine,1963,JUL,81.3,
Sunshine,Sunshine,1963,AUG,26.7,
Sunshine,Sunshine,1963,SEP,36.1,
Sunshine,Sunshine,1963,OCT,80.8,
Sunshine,Sunshine,1963,NOV,51.4,
Sunshine,Sunshine,1963,DEC,43.5,
Sunshine,Sunshine,1963,WIN,99.1,
Sunshine,Sunshine,1963,SPR,02.6,
Sunshine,Sunshine,1963,SUM,00.3,
Sunshine,Sunshine,1963,AUT,68.3,
Sunshine,Sunshine,1963,ANN,47.9,
Sunshine,Sunshine,1964,JAN,42.7,
Sunshine,Sunshine,1964,FEB,57.7,
Sunshine,Sunshine,1964,MAR,58.1,
Sunshine,Sunshine,1964,APR,17.3,
Sunshine,Sunshine,1964,MAY,92.0,
Sunshine,Sunshine,1964,JUN,45.0,
Sunshine,Sunshine,1964,JUL,85.6,
Sunshine,Sunshine,1964,AUG,86.8,
Sunshine,Sunshine,1964,SEP,79.5,
Sunshine,Sunshine,1964,OCT,11.9,
Sunshine,Sunshine,1964,NOV,56.8,
Sunshine,Sunshine,1964,DEC,46.1,
Sunshine,Sunshine,1964,WIN,43.9,
Sunshine,Sunshine,1964,SPR,67.4,
Sunshine,Sunshine,1964,SUM,17.4,
Sunshine,Sunshine,1964,AUT,48.2,
Sunshine,Sunshine,1964,ANN,79.5,
Sunshine,Sunshine,1965,JAN,64.8,
Sunshine,Sunshine,1965,FEB,36.8,
Sunshine,Sunshine,1965,MAR,25.0,
Sunshine,Sunshine,1965,APR,43.9,
Sunshine,Sunshine,1965,MAY,62.5,
Sunshine,Sunshine,1965,JUN,74.3,
Sunshine,Sunshine,1965,JUL,13.1,
Sunshine,Sunshine,1965,AUG,70.8,
Sunshine,Sunshine,1965,SEP,06.8,
Sunshine,Sunshine,1965,OCT,08.1,
Sunshine,Sunshine,1965,NOV,73.0,
Sunshine,Sunshine,1965,DEC,53.6,
Sunshine,Sunshine,1965,WIN,47.6,
Sunshine,Sunshine,1965,SPR,31.5,
Sunshine,Sunshine,1965,SUM,58.1,
Sunshine,Sunshine,1965,AUT,87.8,
Sunshine,Sunshine,1965,ANN,32.6,
Sunshine,Sunshine,1966,JAN,30.5,
Sunshine,Sunshine,1966,FEB,36.1,
Sunshine,Sunshine,1966,MAR,17.3,
Sunshine,Sunshine,1966,APR,88.9,
Sunshine,Sunshine,1966,MAY,14.8,
Sunshine,Sunshine,1966,JUN,67.5,
Sunshine,Sunshine,1966,JUL,62.4,
Sunshine,Sunshine,1966,AUG,68.5,
Sunshine,Sunshine,1966,SEP,40.1,
Sunshine,Sunshine,1966,OCT,82.5,
Sunshine,Sunshine,1966,NOV,52.5,
Sunshine,Sunshine,1966,DEC,39.4,
Sunshine,Sunshine,1966,WIN,20.3,
Sunshine,Sunshine,1966,SPR,21.0,
Sunshine,Sunshine,1966,SUM,98.4,
Sunshine,Sunshine,1966,AUT,75.1,
Sunshine,Sunshine,1966,ANN,00.6,
Sunshine,Sunshine,1967,JAN,59.2,
Sunshine,Sunshine,1967,FEB,77.7,
Sunshine,Sunshine,1967,MAR,53.5,
Sunshine,Sunshine,1967,APR,22.3,
Sunshine,Sunshine,1967,MAY,57.6,
Sunshine,Sunshine,1967,JUN,12.5,
Sunshine,Sunshine,1967,JUL,02.9,
Sunshine,Sunshine,1967,AUG,55.6,
Sunshine,Sunshine,1967,SEP,13.4,
Sunshine,Sunshine,1967,OCT,95.4,
Sunshine,Sunshine,1967,NOV,64.2,
Sunshine,Sunshine,1967,DEC,56.2,
Sunshine,Sunshine,1967,WIN,76.3,
Sunshine,Sunshine,1967,SPR,33.4,
Sunshine,Sunshine,1967,SUM,71.0,
Sunshine,Sunshine,1967,AUT,73.0,
Sunshine,Sunshine,1967,ANN,70.5,
Sunshine,Sunshine,1968,JAN,38.1,
Sunshine,Sunshine,1968,FEB,64.7,
Sunshine,Sunshine,1968,MAR,18.0,
Sunshine,Sunshine,1968,APR,72.7,
Sunshine,Sunshine,1968,MAY,50.6,
Sunshine,Sunshine,1968,JUN,87.7,
Sunshine,Sunshine,1968,JUL,41.2,
Sunshine,Sunshine,1968,AUG,32.3,
Sunshine,Sunshine,1968,SEP,16.4,
Sunshine,Sunshine,1968,OCT,60.5,
Sunshine,Sunshine,1968,NOV,41.0,
Sunshine,Sunshine,1968,DEC,32.6,
Sunshine,Sunshine,1968,WIN,59.0,
Sunshine,Sunshine,1968,SPR,41.3,
Sunshine,Sunshine,1968,SUM,61.2,
Sunshine,Sunshine,1968,AUT,17.8,
Sunshine,Sunshine,1968,ANN,55.7,
Sunshine,Sunshine,1969,JAN,32.3,
Sunshine,Sunshine,1969,FEB,65.5,
Sunshine,Sunshine,1969,MAR,68.4,
Sunshine,Sunshine,1969,APR,83.3,
Sunshine,Sunshine,1969,MAY,40.2,
Sunshine,Sunshine,1969,JUN,48.5,
Sunshine,Sunshine,1969,JUL,11.4,
Sunshine,Sunshine,1969,AUG,46.7,
Sunshine,Sunshine,1969,SEP,01.5,
Sunshine,Sunshine,1969,OCT,00.9,
Sunshine,Sunshine,1969,NOV,72.7,
Sunshine,Sunshine,1969,DEC,29.0,
Sunshine,Sunshine,1969,WIN,30.4,
Sunshine,Sunshine,1969,SPR,91.9,
Sunshine,Sunshine,1969,SUM,06.7,
Sunshine,Sunshine,1969,AUT,75.1,
Sunshine,Sunshine,1969,ANN,00.4,
Sunshine,Sunshine,1970,JAN,30.6,
Sunshine,Sunshine,1970,FEB,97.6,
Sunshine,Sunshine,1970,MAR,10.4,
Sunshine,Sunshine,1970,APR,28.7,
Sunshine,Sunshine,1970,MAY,93.0,
Sunshine,Sunshine,1970,JUN,42.0,
Sunshine,Sunshine,1970,JUL,62.4,
Sunshine,Sunshine,1970,AUG,70.5,
Sunshine,Sunshine,1970,SEP,37.0,
Sunshine,Sunshine,1970,OCT,98.4,
Sunshine,Sunshine,1970,NOV,54.9,
Sunshine,Sunshine,1970,DEC,45.9,
Sunshine,Sunshine,1970,WIN,57.2,
Sunshine,Sunshine,1970,SPR,32.1,
Sunshine,Sunshine,1970,SUM,75.0,
Sunshine,Sunshine,1970,AUT,90.3,
Sunshine,Sunshine,1970,ANN,71.5,
Sunshine,Sunshine,1971,JAN,36.7,
Sunshine,Sunshine,1971,FEB,67.3,
Sunshine,Sunshine,1971,MAR,92.6,
Sunshine,Sunshine,1971,APR,15.7,
Sunshine,Sunshine,1971,MAY,21.7,
Sunshine,Sunshine,1971,JUN,39.0,
Sunshine,Sunshine,1971,JUL,30.8,
Sunshine,Sunshine,1971,AUG,33.2,
Sunshine,Sunshine,1971,SEP,65.4,
Sunshine,Sunshine,1971,OCT,28.6,
Sunshine,Sunshine,1971,NOV,84.3,
Sunshine,Sunshine,1971,DEC,30.0,
Sunshine,Sunshine,1971,WIN,49.8,
Sunshine,Sunshine,1971,SPR,29.9,
Sunshine,Sunshine,1971,SUM,03.0,
Sunshine,Sunshine,1971,AUT,78.3,
Sunshine,Sunshine,1971,ANN,45.2,
Sunshine,Sunshine,1972,JAN,38.5,
Sunshine,Sunshine,1972,FEB,39.7,
Sunshine,Sunshine,1972,MAR,33.9,
Sunshine,Sunshine,1972,APR,30.7,
Sunshine,Sunshine,1972,MAY,54.4,
Sunshine,Sunshine,1972,JUN,49.1,
Sunshine,Sunshine,1972,JUL,64.1,
Sunshine,Sunshine,1972,AUG,80.5,
Sunshine,Sunshine,1972,SEP,19.1,
Sunshine,Sunshine,1972,OCT,92.0,
Sunshine,Sunshine,1972,NOV,70.1,
Sunshine,Sunshine,1972,DEC,40.3,
Sunshine,Sunshine,1972,WIN,08.1,
Sunshine,Sunshine,1972,SPR,19.0,
Sunshine,Sunshine,1972,SUM,93.6,
Sunshine,Sunshine,1972,AUT,81.3,
Sunshine,Sunshine,1972,ANN,12.3,
Sunshine,Sunshine,1973,JAN,33.7,
Sunshine,Sunshine,1973,FEB,79.0,
Sunshine,Sunshine,1973,MAR,31.4,
Sunshine,Sunshine,1973,APR,50.0,
Sunshine,Sunshine,1973,MAY,67.9,
Sunshine,Sunshine,1973,JUN,23.5,
Sunshine,Sunshine,1973,JUL,55.0,
Sunshine,Sunshine,1973,AUG,79.1,
Sunshine,Sunshine,1973,SEP,42.7,
Sunshine,Sunshine,1973,OCT,89.9,
Sunshine,Sunshine,1973,NOV,83.7,
Sunshine,Sunshine,1973,DEC,51.5,
Sunshine,Sunshine,1973,WIN,53.0,
Sunshine,Sunshine,1973,SPR,49.3,
Sunshine,Sunshine,1973,SUM,57.6,
Sunshine,Sunshine,1973,AUT,16.3,
Sunshine,Sunshine,1973,ANN,87.4,
Sunshine,Sunshine,1974,JAN,48.3,
Sunshine,Sunshine,1974,FEB,61.3,
Sunshine,Sunshine,1974,MAR,97.2,
Sunshine,Sunshine,1974,APR,49.5,
Sunshine,Sunshine,1974,MAY,97.6,
Sunshine,Sunshine,1974,JUN,92.4,
Sunshine,Sunshine,1974,JUL,63.0,
Sunshine,Sunshine,1974,AUG,83.4,
Sunshine,Sunshine,1974,SEP,34.2,
Sunshine,Sunshine,1974,OCT,86.3,
Sunshine,Sunshine,1974,NOV,51.7,
Sunshine,Sunshine,1974,DEC,46.2,
Sunshine,Sunshine,1974,WIN,61.1,
Sunshine,Sunshine,1974,SPR,44.4,
Sunshine,Sunshine,1974,SUM,38.8,
Sunshine,Sunshine,1974,AUT,72.1,
Sunshine,Sunshine,1974,ANN,11.1,
Sunshine,Sunshine,1975,JAN,37.3,
Sunshine,Sunshine,1975,FEB,60.5,
Sunshine,Sunshine,1975,MAR,85.7,
Sunshine,Sunshine,1975,APR,25.7,
Sunshine,Sunshine,1975,MAY,87.8,
Sunshine,Sunshine,1975,JUN,67.8,
Sunshine,Sunshine,1975,JUL,04.7,
Sunshine,Sunshine,1975,AUG,22.4,
Sunshine,Sunshine,1975,SEP,42.6,
Sunshine,Sunshine,1975,OCT,05.5,
Sunshine,Sunshine,1975,NOV,74.0,
Sunshine,Sunshine,1975,DEC,42.7,
Sunshine,Sunshine,1975,WIN,44.0,
Sunshine,Sunshine,1975,SPR,99.3,
Sunshine,Sunshine,1975,SUM,94.9,
Sunshine,Sunshine,1975,AUT,22.2,
Sunshine,Sunshine,1975,ANN,56.8,
Sunshine,Sunshine,1976,JAN,49.3,
Sunshine,Sunshine,1976,FEB,46.2,
Sunshine,Sunshine,1976,MAR,06.3,
Sunshine,Sunshine,1976,APR,52.6,
Sunshine,Sunshine,1976,MAY,67.2,
Sunshine,Sunshine,1976,JUN,47.3,
Sunshine,Sunshine,1976,JUL,57.9,
Sunshine,Sunshine,1976,AUG,50.1,
Sunshine,Sunshine,1976,SEP,03.6,
Sunshine,Sunshine,1976,OCT,63.3,
Sunshine,Sunshine,1976,NOV,62.5,
Sunshine,Sunshine,1976,DEC,53.5,
Sunshine,Sunshine,1976,WIN,38.2,
Sunshine,Sunshine,1976,SPR,26.1,
Sunshine,Sunshine,1976,SUM,55.3,
Sunshine,Sunshine,1976,AUT,29.5,
Sunshine,Sunshine,1976,ANN,59.9,
Sunshine,Sunshine,1977,JAN,46.2,
Sunshine,Sunshine,1977,FEB,62.2,
Sunshine,Sunshine,1977,MAR,88.0,
Sunshine,Sunshine,1977,APR,57.4,
Sunshine,Sunshine,1977,MAY,20.5,
Sunshine,Sunshine,1977,JUN,52.4,
Sunshine,Sunshine,1977,JUL,90.8,
Sunshine,Sunshine,1977,AUG,48.5,
Sunshine,Sunshine,1977,SEP,11.7,
Sunshine,Sunshine,1977,OCT,01.5,
Sunshine,Sunshine,1977,NOV,83.4,
Sunshine,Sunshine,1977,DEC,39.3,
Sunshine,Sunshine,1977,WIN,61.9,
Sunshine,Sunshine,1977,SPR,65.9,
Sunshine,Sunshine,1977,SUM,91.7,
Sunshine,Sunshine,1977,AUT,96.7,
Sunshine,Sunshine,1977,ANN,02.0,
Sunshine,Sunshine,1978,JAN,49.2,
Sunshine,Sunshine,1978,FEB,51.2,
Sunshine,Sunshine,1978,MAR,14.9,
Sunshine,Sunshine,1978,APR,10.4,
Sunshine,Sunshine,1978,MAY,96.5,
Sunshine,Sunshine,1978,JUN,67.8,
Sunshine,Sunshine,1978,JUL,40.9,
Sunshine,Sunshine,1978,AUG,43.2,
Sunshine,Sunshine,1978,SEP,43.8,
Sunshine,Sunshine,1978,OCT,87.6,
Sunshine,Sunshine,1978,NOV,70.6,
Sunshine,Sunshine,1978,DEC,31.2,
Sunshine,Sunshine,1978,WIN,39.7,
Sunshine,Sunshine,1978,SPR,21.8,
Sunshine,Sunshine,1978,SUM,51.9,
Sunshine,Sunshine,1978,AUT,02.0,
Sunshine,Sunshine,1978,ANN,07.2,
Sunshine,Sunshine,1979,JAN,57.8,
Sunshine,Sunshine,1979,FEB,57.1,
Sunshine,Sunshine,1979,MAR,87.4,
Sunshine,Sunshine,1979,APR,21.5,
Sunshine,Sunshine,1979,MAY,80.2,
Sunshine,Sunshine,1979,JUN,67.4,
Sunshine,Sunshine,1979,JUL,77.9,
Sunshine,Sunshine,1979,AUG,63.3,
Sunshine,Sunshine,1979,SEP,60.9,
Sunshine,Sunshine,1979,OCT,02.6,
Sunshine,Sunshine,1979,NOV,64.6,
Sunshine,Sunshine,1979,DEC,51.0,
Sunshine,Sunshine,1979,WIN,46.1,
Sunshine,Sunshine,1979,SPR,89.1,
Sunshine,Sunshine,1979,SUM,08.6,
Sunshine,Sunshine,1979,AUT,28.2,
Sunshine,Sunshine,1979,ANN,91.8,
Sunshine,Sunshine,1980,JAN,59.4,
Sunshine,Sunshine,1980,FEB,43.8,
Sunshine,Sunshine,1980,MAR,82.1,
Sunshine,Sunshine,1980,APR,66.6,
Sunshine,Sunshine,1980,MAY,22.8,
Sunshine,Sunshine,1980,JUN,58.8,
Sunshine,Sunshine,1980,JUL,46.5,
Sunshine,Sunshine,1980,AUG,44.2,
Sunshine,Sunshine,1980,SEP,33.3,
Sunshine,Sunshine,1980,OCT,09.4,
Sunshine,Sunshine,1980,NOV,58.0,
Sunshine,Sunshine,1980,DEC,53.2,
Sunshine,Sunshine,1980,WIN,54.2,
Sunshine,Sunshine,1980,SPR,71.5,
Sunshine,Sunshine,1980,SUM,49.5,
Sunshine,Sunshine,1980,AUT,00.6,
Sunshine,Sunshine,1980,ANN,78.1,
Sunshine,Sunshine,1981,JAN,47.9,
Sunshine,Sunshine,1981,FEB,66.5,
Sunshine,Sunshine,1981,MAR,63.0,
Sunshine,Sunshine,1981,APR,29.0,
Sunshine,Sunshine,1981,MAY,38.4,
Sunshine,Sunshine,1981,JUN,53.2,
Sunshine,Sunshine,1981,JUL,51.7,
Sunshine,Sunshine,1981,AUG,86.9,
Sunshine,Sunshine,1981,SEP,53.7,
Sunshine,Sunshine,1981,OCT,12.5,
Sunshine,Sunshine,1981,NOV,50.1,
Sunshine,Sunshine,1981,DEC,43.7,
Sunshine,Sunshine,1981,WIN,67.5,
Sunshine,Sunshine,1981,SPR,30.4,
Sunshine,Sunshine,1981,SUM,91.8,
Sunshine,Sunshine,1981,AUT,16.4,
Sunshine,Sunshine,1981,ANN,96.6,
Sunshine,Sunshine,1982,JAN,52.4,
Sunshine,Sunshine,1982,FEB,50.6,
Sunshine,Sunshine,1982,MAR,44.9,
Sunshine,Sunshine,1982,APR,73.1,
Sunshine,Sunshine,1982,MAY,17.6,
Sunshine,Sunshine,1982,JUN,52.3,
Sunshine,Sunshine,1982,JUL,67.7,
Sunshine,Sunshine,1982,AUG,60.2,
Sunshine,Sunshine,1982,SEP,43.4,
Sunshine,Sunshine,1982,OCT,67.4,
Sunshine,Sunshine,1982,NOV,57.2,
Sunshine,Sunshine,1982,DEC,42.1,
Sunshine,Sunshine,1982,WIN,46.7,
Sunshine,Sunshine,1982,SPR,35.6,
Sunshine,Sunshine,1982,SUM,80.3,
Sunshine,Sunshine,1982,AUT,68.0,
Sunshine,Sunshine,1982,ANN,29.0,
Sunshine,Sunshine,1983,JAN,48.8,
Sunshine,Sunshine,1983,FEB,71.6,
Sunshine,Sunshine,1983,MAR,81.3,
Sunshine,Sunshine,1983,APR,36.0,
Sunshine,Sunshine,1983,MAY,22.9,
Sunshine,Sunshine,1983,JUN,69.5,
Sunshine,Sunshine,1983,JUL,30.8,
Sunshine,Sunshine,1983,AUG,14.6,
Sunshine,Sunshine,1983,SEP,07.5,
Sunshine,Sunshine,1983,OCT,08.7,
Sunshine,Sunshine,1983,NOV,42.7,
Sunshine,Sunshine,1983,DEC,51.3,
Sunshine,Sunshine,1983,WIN,62.5,
Sunshine,Sunshine,1983,SPR,40.2,
Sunshine,Sunshine,1983,SUM,14.9,
Sunshine,Sunshine,1983,AUT,58.9,
Sunshine,Sunshine,1983,ANN,85.8,
Sunshine,Sunshine,1984,JAN,67.0,
Sunshine,Sunshine,1984,FEB,59.7,
Sunshine,Sunshine,1984,MAR,57.2,
Sunshine,Sunshine,1984,APR,17.1,
Sunshine,Sunshine,1984,MAY,62.1,
Sunshine,Sunshine,1984,JUN,09.1,
Sunshine,Sunshine,1984,JUL,34.9,
Sunshine,Sunshine,1984,AUG,92.5,
Sunshine,Sunshine,1984,SEP,07.1,
Sunshine,Sunshine,1984,OCT,95.9,
Sunshine,Sunshine,1984,NOV,49.6,
Sunshine,Sunshine,1984,DEC,53.1,
Sunshine,Sunshine,1984,WIN,78.0,
Sunshine,Sunshine,1984,SPR,36.5,
Sunshine,Sunshine,1984,SUM,36.5,
Sunshine,Sunshine,1984,AUT,52.7,
Sunshine,Sunshine,1984,ANN,05.4,
Sunshine,Sunshine,1985,JAN,47.3,
Sunshine,Sunshine,1985,FEB,76.1,
Sunshine,Sunshine,1985,MAR,07.8,
Sunshine,Sunshine,1985,APR,28.1,
Sunshine,Sunshine,1985,MAY,59.7,
Sunshine,Sunshine,1985,JUN,67.0,
Sunshine,Sunshine,1985,JUL,91.9,
Sunshine,Sunshine,1985,AUG,59.4,
Sunshine,Sunshine,1985,SEP,28.8,
Sunshine,Sunshine,1985,OCT,01.0,
Sunshine,Sunshine,1985,NOV,80.8,
Sunshine,Sunshine,1985,DEC,35.7,
Sunshine,Sunshine,1985,WIN,76.5,
Sunshine,Sunshine,1985,SPR,95.5,
Sunshine,Sunshine,1985,SUM,18.3,
Sunshine,Sunshine,1985,AUT,10.5,
Sunshine,Sunshine,1985,ANN,83.5,
Sunshine,Sunshine,1986,JAN,58.1,
Sunshine,Sunshine,1986,FEB,68.8,
Sunshine,Sunshine,1986,MAR,16.6,
Sunshine,Sunshine,1986,APR,27.8,
Sunshine,Sunshine,1986,MAY,88.1,
Sunshine,Sunshine,1986,JUN,02.5,
Sunshine,Sunshine,1986,JUL,69.2,
Sunshine,Sunshine,1986,AUG,34.0,
Sunshine,Sunshine,1986,SEP,66.9,
Sunshine,Sunshine,1986,OCT,10.7,
Sunshine,Sunshine,1986,NOV,73.4,
Sunshine,Sunshine,1986,DEC,52.1,
Sunshine,Sunshine,1986,WIN,62.7,
Sunshine,Sunshine,1986,SPR,32.5,
Sunshine,Sunshine,1986,SUM,05.8,
Sunshine,Sunshine,1986,AUT,51.0,
Sunshine,Sunshine,1986,ANN,68.3,
Sunshine,Sunshine,1987,JAN,50.7,
Sunshine,Sunshine,1987,FEB,64.3,
Sunshine,Sunshine,1987,MAR,99.4,
Sunshine,Sunshine,1987,APR,54.2,
Sunshine,Sunshine,1987,MAY,87.1,
Sunshine,Sunshine,1987,JUN,17.1,
Sunshine,Sunshine,1987,JUL,69.4,
Sunshine,Sunshine,1987,AUG,50.9,
Sunshine,Sunshine,1987,SEP,46.1,
Sunshine,Sunshine,1987,OCT,03.8,
Sunshine,Sunshine,1987,NOV,48.3,
Sunshine,Sunshine,1987,DEC,30.7,
Sunshine,Sunshine,1987,WIN,67.0,
Sunshine,Sunshine,1987,SPR,40.7,
Sunshine,Sunshine,1987,SUM,37.5,
Sunshine,Sunshine,1987,AUT,98.2,
Sunshine,Sunshine,1987,ANN,22.0,
Sunshine,Sunshine,1988,JAN,51.5,
Sunshine,Sunshine,1988,FEB,08.7,
Sunshine,Sunshine,1988,MAR,92.0,
Sunshine,Sunshine,1988,APR,29.6,
Sunshine,Sunshine,1988,MAY,92.5,
Sunshine,Sunshine,1988,JUN,65.8,
Sunshine,Sunshine,1988,JUL,46.0,
Sunshine,Sunshine,1988,AUG,77.7,
Sunshine,Sunshine,1988,SEP,38.1,
Sunshine,Sunshine,1988,OCT,99.1,
Sunshine,Sunshine,1988,NOV,86.2,
Sunshine,Sunshine,1988,DEC,40.9,
Sunshine,Sunshine,1988,WIN,90.9,
Sunshine,Sunshine,1988,SPR,14.2,
Sunshine,Sunshine,1988,SUM,89.5,
Sunshine,Sunshine,1988,AUT,23.4,
Sunshine,Sunshine,1988,ANN,28.2,
Sunshine,Sunshine,1989,JAN,61.6,
Sunshine,Sunshine,1989,FEB,91.4,
Sunshine,Sunshine,1989,MAR,02.7,
Sunshine,Sunshine,1989,APR,32.1,
Sunshine,Sunshine,1989,MAY,68.9,
Sunshine,Sunshine,1989,JUN,34.3,
Sunshine,Sunshine,1989,JUL,61.4,
Sunshine,Sunshine,1989,AUG,35.2,
Sunshine,Sunshine,1989,SEP,28.1,
Sunshine,Sunshine,1989,OCT,89.6,
Sunshine,Sunshine,1989,NOV,83.9,
Sunshine,Sunshine,1989,DEC,25.8,
Sunshine,Sunshine,1989,WIN,94.0,
Sunshine,Sunshine,1989,SPR,03.7,
Sunshine,Sunshine,1989,SUM,31.0,
Sunshine,Sunshine,1989,AUT,01.7,
Sunshine,Sunshine,1989,ANN,15.1,
Sunshine,Sunshine,1990,JAN,54.1,
Sunshine,Sunshine,1990,FEB,77.0,
Sunshine,Sunshine,1990,MAR,37.8,
Sunshine,Sunshine,1990,APR,06.5,
Sunshine,Sunshine,1990,MAY,44.4,
Sunshine,Sunshine,1990,JUN,21.7,
Sunshine,Sunshine,1990,JUL,61.2,
Sunshine,Sunshine,1990,AUG,17.1,
Sunshine,Sunshine,1990,SEP,45.0,
Sunshine,Sunshine,1990,OCT,98.0,
Sunshine,Sunshine,1990,NOV,60.8,
Sunshine,Sunshine,1990,DEC,45.1,
Sunshine,Sunshine,1990,WIN,56.9,
Sunshine,Sunshine,1990,SPR,88.7,
Sunshine,Sunshine,1990,SUM,00.0,
Sunshine,Sunshine,1990,AUT,03.8,
Sunshine,Sunshine,1990,ANN,68.7,
Sunshine,Sunshine,1991,JAN,67.0,
Sunshine,Sunshine,1991,FEB,57.5,
Sunshine,Sunshine,1991,MAR,83.3,
Sunshine,Sunshine,1991,APR,48.8,
Sunshine,Sunshine,1991,MAY,38.6,
Sunshine,Sunshine,1991,JUN,35.5,
Sunshine,Sunshine,1991,JUL,90.0,
Sunshine,Sunshine,1991,AUG,12.4,
Sunshine,Sunshine,1991,SEP,73.6,
Sunshine,Sunshine,1991,OCT,81.5,
Sunshine,Sunshine,1991,NOV,52.5,
Sunshine,Sunshine,1991,DEC,43.4,
Sunshine,Sunshine,1991,WIN,69.6,
Sunshine,Sunshine,1991,SPR,70.7,
Sunshine,Sunshine,1991,SUM,37.9,
Sunshine,Sunshine,1991,AUT,07.7,
Sunshine,Sunshine,1991,ANN,84.2,
Sunshine,Sunshine,1992,JAN,49.8,
Sunshine,Sunshine,1992,FEB,65.5,
Sunshine,Sunshine,1992,MAR,74.6,
Sunshine,Sunshine,1992,APR,24.4,
Sunshine,Sunshine,1992,MAY,48.7,
Sunshine,Sunshine,1992,JUN,09.6,
Sunshine,Sunshine,1992,JUL,59.9,
Sunshine,Sunshine,1992,AUG,61.9,
Sunshine,Sunshine,1992,SEP,15.0,
Sunshine,Sunshine,1992,OCT,93.4,
Sunshine,Sunshine,1992,NOV,57.7,
Sunshine,Sunshine,1992,DEC,40.4,
Sunshine,Sunshine,1992,WIN,58.7,
Sunshine,Sunshine,1992,SPR,47.7,
Sunshine,Sunshine,1992,SUM,31.4,
Sunshine,Sunshine,1992,AUT,66.1,
Sunshine,Sunshine,1992,ANN,00.8,
Sunshine,Sunshine,1993,JAN,37.5,
Sunshine,Sunshine,1993,FEB,47.8,
Sunshine,Sunshine,1993,MAR,15.2,
Sunshine,Sunshine,1993,APR,13.7,
Sunshine,Sunshine,1993,MAY,74.1,
Sunshine,Sunshine,1993,JUN,93.6,
Sunshine,Sunshine,1993,JUL,70.8,
Sunshine,Sunshine,1993,AUG,87.3,
Sunshine,Sunshine,1993,SEP,99.9,
Sunshine,Sunshine,1993,OCT,06.8,
Sunshine,Sunshine,1993,NOV,55.3,
Sunshine,Sunshine,1993,DEC,44.2,
Sunshine,Sunshine,1993,WIN,25.7,
Sunshine,Sunshine,1993,SPR,03.0,
Sunshine,Sunshine,1993,SUM,51.7,
Sunshine,Sunshine,1993,AUT,62.0,
Sunshine,Sunshine,1993,ANN,46.2,
Sunshine,Sunshine,1994,JAN,64.1,
Sunshine,Sunshine,1994,FEB,63.6,
Sunshine,Sunshine,1994,MAR,14.7,
Sunshine,Sunshine,1994,APR,66.1,
Sunshine,Sunshine,1994,MAY,50.5,
Sunshine,Sunshine,1994,JUN,15.2,
Sunshine,Sunshine,1994,JUL,23.3,
Sunshine,Sunshine,1994,AUG,70.7,
Sunshine,Sunshine,1994,SEP,09.9,
Sunshine,Sunshine,1994,OCT,15.0,
Sunshine,Sunshine,1994,NOV,43.2,
Sunshine,Sunshine,1994,DEC,53.4,
Sunshine,Sunshine,1994,WIN,71.9,
Sunshine,Sunshine,1994,SPR,31.3,
Sunshine,Sunshine,1994,SUM,09.2,
Sunshine,Sunshine,1994,AUT,68.1,
Sunshine,Sunshine,1994,ANN,89.6,
